--- Worksheet: 1996 ---
Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted	CarrierDelay	WeatherDelay	SDelay	SecurityDelay	LateAircraftDelay
2007	8	29	3	1800	1635	1945	1750	MQ	3584	N615AE	105	75	87	115	85	HOU	DFW	247	6	12	0		0	0	40	30	0	45
2007	8	25	6	1647	1655	1741	1745	MQ	3736	N651AE	54	50	30	-4	-8	GRK	DFW	134	12	12	0		0	0	0	0	0	0
2007	8	11	6	1131	1120	1218	1225	MQ	3895	N503AE	107	125	91	-7	11	DFW	MTJ	722	4	12	0		0	0	0	0	0	0
2007	8	28	2	1445	1445	1454	1450	MQ	4043	N665BC	69	65	48	4	0	TVC	ORD	224	10	11	0		0	0	0	0	0	0
2007	8	16	4	1640	1540	1758	1645	MQ	4182	N626AE	78	65	43	73	60	ORD	EVV	273	3	32	0		0	3	0	13	0	57
2007	8	7	2	1034	1030	1055	1045	MQ	4320	N814AE	81	75	51	10	4	CMH	ORD	296	7	23	0		0	0	0	0	0	0
2007	8	2	4	1110	1110	1403	1400	MQ	4462	N931AE	113	110	92	3	0	ORD	CLT	599	5	16	0		0	0	0	0	0	0
2007	8	19	7	1024	1025	1158	1205	MQ	4663	N735TS	94	100	80	-7	-1	RDU	BDL	532	2	12	0		0	0	0	0	0	0
2007	8	29	3	1102	1110	1239	1250	MQ	4884	N802AE	97	100	86	-11	-8	DTW	LGA	501	5	6	0		0	0	0	0	0	0
2007	8	2	4	842	849	1413	1405	NW	218	N593NW	211	196	163	8	-7	PDX	MSP	1426	12	36	0		0	0	0	0	0	0
2007	8	23	4	2154	2132	4	2332	NW	355	N530US	250	240	220	32	22	MSP	SFO	1589	5	25	0		0	17	0	10	0	5
2007	8	23	4	1342	1329	1421	1415	NW	530	N328NB	39	46	18	6	13	FNT	DTW	56	11	10	0		0	0	0	0	0	0
2007	8	18	6	1017	940	1203	1121	NW	705	N603NW	166	161	133	42	37	DTW	DFW	987	6	27	0		0	37	0	5	0	0
2007	8	25	6	1400	1345	1701	1637	NW	880	N750NW	121	112	96	24	15	MEM	TPA	656	4	21	0		0	15	0	9	0	0
2007	8	16	4	2130	2133	2253	2306	NW	1132	N548US	83	93	54	-13	-3	DTW	BWI	408	3	26	0		0	0	0	0	0	0
2007	8	25	6	1236	1223	1254	1232	NW	1419	N916RW	78	69	49	22	13	DTW	MDW	229	6	23	0		0	13	0	9	0	0
2007	8	4	6	926	930	1021	1006	NW	1639	N340NW	115	96	89	15	-4	MSP	RAP	490	7	19	0		0	0	0	15	0	0
2007	8	12	7	656	640	802	750	9E	2836	89139E	66	70	48	12	16	SHV	MEM	285	4	14	0		0	0	0	0	0	0
2007	8	20	1	607	607	757	740	9E	2992	89139E	110	93	77	17	0	ROA	DTW	382	8	25	0		0	0	0	17	0	0
2007	8	27	1	641	645	845	809	9E	4742	89869E	184	144	153	36	-4	ROC	MSP	783	13	18	0		0	0	0	36	0	0
2007	8	3	5	1900	1905	2230	2254	9E	5680	85159E	150	169	129	-24	-5	MSP	ORF	1045	6	15	0		0	0	0	0	0	0
2007	8	22	3	1628	1625	1746	1745	9E	5787	85019E	78	80	61	1	3	GPT	MEM	324	6	11	0		0	0	0	0	0	0
2007	8	3	5	730	735	747	750	9E	5907	89869E	77	75	57	-3	-5	SDF	MEM	320	9	11	0		0	0	0	0	0	0
2007	8	21	2	1337	1315	2222	2150	AA	178	N367AA	345	335	308	32	22	SFO	JFK	2586	13	24	0		0	0	0	21	0	11
2007	8	4	6	1834	1730	2113	2040	AA	367	N594AA	219	250	196	33	64	BOS	DFW	1562	12	11	0		0	13	0	0	0	20
2007	8	16	4	1026	1025	1452	1455	AA	492	N621AA	206	210	184	-3	1	DFW	JFK	1391	6	16	0		0	0	0	0	0	0
2007	8	26	7	752	750	1144	1140	AA	655	N5BRAA	232	230	199	4	2	JFK	STT	1623	6	27	0		0	0	0	0	0	0
2007	8	9	4	1931	1915	1938	1920	AA	843	N514AA	127	125	106	18	16	DFW	TUS	813	4	17	0		0	0	16	2	0	0
2007	8	29	3	1316	1315	1448	1445	AA	1061	N472AA	92	90	70	3	1	MCI	DFW	460	12	10	0		0	0	0	0	0	0
2007	8	11	6	822	810	929	920	AA	1197	N455AA	127	130	108	9	12	ATL	DFW	732	7	12	0		0	0	0	0	0	0
2007	8	23	4	1150	1155	1425	1435	AA	1344	N424AA	95	100	72	-10	-5	ABQ	DFW	569	12	11	0		0	0	0	0	0	0
2007	8	6	1	1855	1855	1932	1940	AA	1507	N419AA	97	105	80	-8	0	DFW	ABQ	569	4	13	0		0	0	0	0	0	0
2007	8	6	1		855		1250	AA	1678	0		175				DFW	BWI	1217	0	0	1	A	0	0	0	0	0	0
2007	8	30	4	1535	1540	1745	1735	AA	1825	N5DWAA	310	295	278	10	-5	MIA	LAS	2175	9	23	0		0	0	0	0	0	0
2007	8	15	3	929	930	1454	1453	AA	1994	N393AA	205	203	181	1	-1	SFO	DFW	1464	11	13	0		0	0	0	0	0	0
2007	8	29	3	1220	1225	1345	1340	AA	2275	N580AA	145	135	105	5	-5	LGA	B	764	6	34	0		0	0	0	0	0	0
2007	8	4	6	817	820	900	903	AQ	32	N837AL	43	43	31	-3	-3	HNL	KOA	163	3	9	0		0	0	0	0	0	0
2007	8	28	2	1240	1235	2046	2055	AQ	486	N741AL	306	320	295	-9	5	KOA	S	2530	6	5	0		0	0	0	0	0	0
2007	8	9	4	2249	2022	123	2300	AS	547	N754AS	154	158	136	143	147	SAN	SEA	1050	4	14	0		0	20	0	0	0	123
2007	8	17	5	1215	1213	1514	1504	AS	748	N320AS	179	171	148	10	2	SEA	PHX	1107	7	24	0		0	0	0	0	0	0
2007	8	26	7	2225	1948	2323	2047	AS	188	N303AS	58	59	46	156	157	FAI	ANC	261	7	5	0		0	0	0	0	0	156
2007	8	3	5	331	2250	437	6	B6	1028	N559JB	66	76	38	271	281	JFK	BOS	187	6	22	0		0	0	271	0	0	0
2007	8	10	5	1903	1905	2009	2015	B6	286	N584JB	66	70	45	-6	-2	LGB	LAS	231	8	13	0		0	0	0	0	0	0
2007	8	18	6	1044	955	1158	1113	B6	113	N597JB	74	78	50	45	49	BUF	JFK	301	9	15	0		0	0	0	0	0	45
2007	8	25	6	1617	1455	1852	1754	B6	365	N554JB	155	179	141	58	82	LGA	PBI	1035	3	11	0		0	4	0	0	0	54
2007	8	27	1	2017	1905	35	5	CO	310	N57863	198	240	170	30	72	IAH	EWR	1400	8	20	0		0	0	3	0	0	27
2007	8	22	3	1210	1210	1452	1450	CO	492	N14107	162	160	128	2	0	EWR	MCO	938	6	28	0		0	0	0	0	0	0
2007	8	11	6	1449	1448	1620	1628	CO	391	N47332	151	160	132	-8	1	MIA	IAH	964	7	12	0		0	0	0	0	0	0
2007	8	8	3	20	30	542	601	CO	1740	N38403	202	211	191	-19	-10	SMF	IAH	1609	5	6	0		0	0	0	0	0	0
2007	8	25	6	1450	1450	1648	1657	CO	1566	N14342	238	247	214	-9	0	IAH	SFO	1635	7	17	0		0	0	0	0	0	0
2007	8	16	4	2343	2250	58	15	CO	595	N14231	195	205	167	43	53	IAH	LAX	1379	9	19	0		0	43	0	0	0	0
2007	8	7	2	601	600	803	753	CO	689	N19638	182	173	148	10	1	DTW	IAH	1076	14	20	0		0	0	0	0	0	0
2007	8	1	3	935	934	1131	1130	DL	460	N934DL	56	56	33	1	1	BHM	ATL	134	7	16	0		0	0	0	0	0	0
2007	8	3	5	1857	1843	2021	2015	DL	1845	N389DA	84	92	62	6	14	ATL	MLB	443	4	18	0		0	0	0	0	0	0
2007	8	6	1	1126	1130	1247	1234	DL	1917	N911DE	81	64	50	13	-4	BOS	LGA	185	4	27	0		0	0	0	0	0	0
2007	8	9	4	1618	1550	1752	1733	DL	1617	N988DL	94	103	74	19	28	PIT	ATL	526	6	14	0		0	1	0	0	0	18
2007	8	12	7	1950	1955	2133	2144	DL	1658	N991DL	103	109	78	-11	-5	PBI	ATL	545	13	12	0		0	0	0	0	0	0
2007	8	15	3	1625	1605	1915	1916	DL	1468	N921DL	170	191	126	-1	20	JFK	PBI	1028	6	38	0		0	0	0	0	0	0
2007	9	3	1	816	815	1201	1215	WN	1178	N497WN	165	180	155	-14	1	HOU	BWI	1246	5	5	0		0	0	0	0	0	0
2007	9	4	2	715	715	844	850	WN	202	N772SW	89	95	76	-6	0	MCO	RDU	534	2	11	0		0	0	0	0	0	0
2007	9	5	3	659	630	839	820	WN	1342	N751SW	100	110	80	19	29	PDX	SJC	569	3	17	0		0	19	0	0	0	0
2007	9	6	4	1924	1925	1918	1930	WN	205	N388SW	54	65	46	-12	-1	SDF	STL	254	3	5	0		0	0	0	0	0	0
2007	9	8	6	705	705	927	935	WN	1358	N202WN	142	150	128	-8	0	AUS	MDW	972	4	10	0		0	0	0	0	0	0
2007	9	9	7	2102	2045	2344	2325	WN	1433	N661SW	102	100	82	19	17	LAX	SLC	590	3	17	0		0	0	0	2	0	17
2007	9	10	1	1604	1610	1633	1650	WN	166	N528SW	149	160	140	-17	-6	OKC	LAS	987	3	6	0		0	0	0	0	0	0
2007	9	11	2		1605		1725	WN	434	0		80				SAN	OAK	446	0	0	1	A	0	0	0	0	0	0
2007	9	12	3	1005	1010	1100	1105	WN	21	N364SW	55	55	39	-5	-5	TUL	DAL	237	3	13	0		0	0	0	0	0	0
2007	9	14	5	2212	2145	2317	2255	WN	3017	N273WN	65	70	53	22	27	CMH	BWI	336	3	9	0		0	2	0	0	0	20
2007	9	15	6	1919	1920	2031	2035	WN	115	N757LV	72	75	59	-4	-1	LAX	SMF	373	4	9	0		0	0	0	0	0	0
2007	9	16	7	835	840	1019	1020	WN	738	N256WN	284	280	269	-1	-5	PIT	LAS	1910	7	8	0		0	0	0	0	0	0
2007	9	17	1	900	905	1123	1130	WN	537	N398SW	83	85	68	-7	-5	STL	DTW	440	4	11	0		0	0	0	0	0	0
2007	9	19	3	1800	1740	1853	1840	WN	864	N761RR	53	60	44	13	20	BWI	ISP	220	3	6	0		0	0	0	0	0	0
2007	9	20	4	1123	1115	1243	1235	WN	1933	N527SW	80	80	71	8	8	HOU	TUL	453	3	6	0		0	0	0	0	0	0
2007	9	21	5	1255	1250	1456	1455	WN	364	N336SW	121	125	111	1	5	MCO	BWI	787	3	7	0		0	0	0	0	0	0
2007	9	22	6	802	755	900	900	WN	667	N487WN	58	65	48	0	7	SAN	PHX	304	3	7	0		0	0	0	0	0	0
2007	9	24	1	706	705	923	940	WN	283	N262WN	137	155	124	-17	1	BUF	MCO	1011	5	8	0		0	0	0	0	0	0
2007	9	25	2	647	650	728	735	WN	649	N502SW	41	45	27	-7	-3	HOU	AUS	148	4	10	0		0	0	0	0	0	0
2007	9	26	3	2132	2130	2246	2250	WN	556	N426WN	74	80	62	-4	2	LAX	TUS	451	5	7	0		0	0	0	0	0	0
2007	9	27	4	2110	2045	2222	2155	WN	1338	N671SW	72	70	59	27	25	OAK	ONT	361	5	8	0		0	12	0	2	0	13
2007	9	28	5	1340	1340	1446	1455	WN	1236	N207WN	66	75	54	-9	0	RNO	LAS	345	5	7	0		0	0	0	0	0	0
2007	9	30	7	2039	2040	2144	2145	WN	125	N512SW	65	65	53	-1	-1	DAL	AMA	324	5	7	0		0	0	0	0	0	0
2007	9	28	5	1430	1425	1615	1554	XE	2092	N25504	105	89	63	21	5	PHL	CLE	363	6	36	0		0	0	0	21	0	0
2007	9	25	2	1823	1830	1942	1955	XE	118	N14198	79	85	61	-13	-7	TUS	ONT	409	6	12	0		0	0	0	0	0	0
2007	9	20	4	1306	1310	1642	1643	XE	2841	N13968	156	153	127	-1	-4	IAH	DAY	929	6	23	0		0	0	0	0	0	0
2007	9	14	5	1659	1653	1811	1815	XE	3037	N13997	72	82	56	-4	6	ROC	EWR	246	7	9	0		0	0	0	0	0	0
2007	9	11	2	1351	1305	1619	1535	XE	508	N16559	88	90	74	44	46	MSY	JAX	513	4	10	0		0	0	0	0	0	44
2007	9	29	6	1204	1210	1328	1340	XE	7790	N11181	144	150	126	-12	-6	DEN	LAX	862	5	13	0		0	0	0	0	0	0
2007	9	5	3	1631	1630	1754	1802	XE	2272	N13978	83	92	61	-8	1	IAH	MOB	427	3	19	0		0	0	0	0	0	0
2007	9	1	6	1245	1245	1437	1453	XE	2428	N12967	112	128	93	-16	0	EWR	IND	644	7	12	0		0	0	0	0	0	0
2007	9	11	2	656	700	927	927	XE	2601	N11150	211	207	182	0	-4	EWR	X	1130	8	21	0		0	0	0	0	0	0
2007	9	3	1	2040	2040	2148	2158	YV	2892	N917FJ	68	78	53	-10	0	TUS	LAS	365	5	10	0		0	0	0	0	0	0
2007	9	9	7	1910	1900	2100	2048	YV	2633	N927LR	110	108	80	12	10	DTW	CLT	500	15	15	0		0	0	0	0	0	0
2007	9	14	5	1454	1445	1644	1635	YV	7304	N17175	110	110	89	9	9	JAX	IAD	631	6	15	0		0	0	0	0	0	0
2007	9	19	3	1221	1224	1247	1300	YV	7208	N510MJ	86	96	63	-13	-3	PIT	ORD	412	4	19	0		0	0	0	0	0	0
2007	9	25	2	1300	1305	1405	1414	YV	2656	N923FJ	65	69	44	-9	-5	CLT	RIC	256	5	16	0		0	0	0	0	0	0
2007	9	30	7	2310	2250	338	331	YV	2892	N932LR	148	161	127	7	20	LAS	AUS	1090	5	16	0		0	0	0	0	0	0
2007	9	5	3	2037	1933	2237	2206	OH	5539	N986CA	120	153	85	31	64	JFK	CVG	589	2	33	0		0	31	0	0	0	0
2007	9	12	3	1135	1141	1257	1307	OH	5029	N989CA	82	86	65	-10	-6	BTV	JFK	267	5	12	0		0	0	0	0	0	0
2007	9	18	2	906	910	1119	1139	OH	5199	N376CA	133	149	113	-20	-4	CVG	PBI	892	6	14	0		0	0	0	0	0	0
2007	9	24	1	1620	1625	1840	1850	OH	5445	N588SW	140	145	115	-10	-5	SDF	BOS	829	13	12	0		0	0	0	0	0	0
2007	9	1	6	1428	1430	1722	1725	OO	2703	N498CA	114	115	99	-3	-2	MKE	RDU	689	4	11	0		0	0	0	0	0	0
2007	9	3	1	2137	2145	2240	2252	OO	6557	N937SW	63	67	44	-12	-8	DEN	RAP	301	6	13	0		0	0	0	0	0	0
2007	9	6	4	2114	2124	2217	2231	OO	3936	N453SW	63	67	44	-14	-10	SLC	BOI	291	5	14	0		0	0	0	0	0	0
2007	9	8	6	940	945	1126	1139	OO	6037	N963SW	106	114	88	-13	-5	ORD	FAR	557	4	14	0		0	0	0	0	0	0
2007	9	11	2	1032	1015	1308	1259	OO	3790	N426SW	96	104	84	9	17	SFO	SLC	599	3	9	0		0	0	0	0	0	0
2007	9	13	4	917	920	1019	1024	OO	5727	N569SW	62	64	48	-5	-3	MFR	PDX	222	4	10	0		0	0	0	0	0	0
2007	9	16	7	1114	1100	1414	1405	OO	2554	N507CA	120	125	99	9	14	MKE	PHL	690	6	15	0		0	0	0	0	0	0
2007	9	18	2	1909	1914	2002	2007	OO	5541	N578SW	53	53	30	-5	-5	LAX	SMX	135	3	20	0		0	0	0	0	0	0
2007	9	20	4	954	955	1424	1422	OO	6062	N707SK	150	147	119	2	-1	DEN	GRR	1014	5	26	0		0	0	0	0	0	0
2007	9	23	7	1638	1638	2017	2010	OO	3943	N407SW	159	152	140	7	0	SLC	X	1004	3	16	0		0	0	0	0	0	0
2007	9	25	2	1827	1745	1926	1843	OO	5881	N916SW	59	58	33	43	42	ORD	GRB	174	4	22	0		0	43	0	0	0	0
2007	9	27	4	1015	912	1119	1013	OO	6752	N934SW	124	121	99	66	63	SYR	ORD	607	8	17	0		0	0	0	0	0	66
2007	9	30	7	1150	1154	1245	1255	OO	5648	N292UX	55	61	43	-10	-4	SBP	SFO	191	3	9	0		0	0	0	0	0	0
2007	9	11	2	1708	1715	1851	1825	UA	129	N584UA	163	130	102	26	-7	BWI	ORD	622	8	53	0		0	0	0	26	0	0
2007	9	25	2	2017	1735	2238	1858	UA	261	N942UA	201	143	114	220	162	RDU	ORD	647	6	81	0		0	0	0	212	0	8
2007	9	21	5	1830	1835	2115	2121	UA	392	N928UA	105	106	79	-6	-5	ORD	MDT	594	3	23	0		0	0	0	0	0	0
2007	9	5	3	1938	1946	2036	2116	UA	519	N315UA	118	150	103	-40	-8	PHL	ORD	678	5	10	0		0	0	0	0	0	0
2007	9	27	4		1800		1929	UA	639	0		89				ORD	MSP	334	0	0	1	A	0	0	0	0	0	0
2007	9	3	1	811	655	910	816	UA	759	N376UA	119	141	98	54	76	PHL	ORD	678	5	16	0		0	54	0	0	0	0
2007	9	14	5	721	720	1506	1513	UA	916	N661UA	285	293	258	-7	1	SEA	IAD	2306	14	13	0		0	0	0	0	0	0
2007	9	16	7	959	1003	1227	1224	UA	1198	N455UA	88	81	66	3	-4	DEN	OMA	472	5	17	0		0	0	0	0	0	0
2007	9	26	3	1725	1730	1940	1932	UA	1475	N482UA	315	302	272	8	-5	IAD	LAS	2066	5	38	0		0	0	0	0	0	0
2007	9	11	2		1450		1856	UA	1676	N401UA		306				SJU	ORD	2072	0	0	1	A	0	0	0	0	0	0
2007	9	9	7	1552	1600	1709	1713	US	517	N603AW	77	73	52	-4	-8	ONT	PHX	325	10	15	0		0	0	0	0	0	0
2007	9	17	1	1316	1318	1421	1424	US	306	N803AW	65	66	44	-3	-2	PHX	LAS	256	8	13	0		0	0	0	0	0	0
2007	9	25	2	1517	1515	1713	1709	US	239	N807AW	116	114	98	4	2	SFO	PHX	651	11	7	0		0	0	0	0	0	0
2007	9	6	4	1628	1615	1749	1724	US	1462	N767UW	81	69	45	25	13	CLT	RIC	256	8	28	0		0	1	0	12	0	12
2007	9	11	2	650	700	1259	1238	US	950	N112US	249	218	222	21	-10	DEN	PHL	1557	3	24	0		0	0	0	21	0	0
2007	9	16	7	1142	1145	1338	1345	US	1233	N721UW	116	120	92	-7	-3	LGA	CLT	544	3	21	0		0	0	0	0	0	0
2007	9	21	5	829	835	1055	1111	US	771	N733UW	146	156	126	-16	-6	DCA	FLL	899	4	16	0		0	0	0	0	0	0
2007	9	26	3	609	615	749	828	US	1093	N455UW	100	133	77	-39	-6	EWR	CLT	529	8	15	0		0	0	0	0	0	0
2007	9	29	6	1429	1425	1540	1538	US	572	N808AW	71	73	51	2	4	LAS	PHX	256	6	14	0		0	0	0	0	0	0
2007	9	1	6	1119	1050	1222	1205	WN	2670	N328SW	63	75	49	17	29	RNO	LAS	345	6	8	0		0	5	0	0	0	12
2007	9	18	2	1343	1345	1553	1554	DL	869	N382DA	130	129	111	-1	-2	MCO	CVG	756	6	13	0		0	0	0	0	0	0
2007	9	21	5	821	816		925	DL	749	N832MH		249			5	ATL	LAS	1747	0	14	0		1	0	0	0	0	0
2007	9	24	1	840	845	1014	1018	DL	1010	N980DL	94	93	61	-4	-5	ATL	IND	432	9	24	0		0	0	0	0	0	0
2007	9	27	4	658	700	817	825	DL	967	N696DA	79	85	59	-8	-2	ATL	RDU	356	4	16	0		0	0	0	0	0	0
2007	9	30	7	542	545	905	910	DL	1110	N939DL	143	145	119	-5	-3	SAT	ATL	874	12	12	0		0	0	0	0	0	0
2007	9	6	4	1555	1557	1745	1738	EV	4202	N641AS	110	101	70	7	-2	GNV	ATL	300	28	12	0		0	0	0	0	0	0
2007	9	13	4	1005	955	1202	1159	EV	4360	N977EV	117	124	83	3	10	ATL	FNT	644	3	31	0		0	0	0	0	0	0
2007	9	30	7	630	630	927	937	EV	4507	N759EV	177	187	143	-10	0	BGR	ATL	1134	26	8	0		0	0	0	0	0	0
2007	9	15	6	1335	1331	1631	1634	EV	4654	N838AS	116	123	92	-3	4	MCI	ATL	692	7	17	0		0	0	0	0	0	0
2007	9	14	5	1118	1029	1255	1217	EV	4806	N902EV	97	108	76	38	49	ATL	SBN	566	6	15	0		0	38	0	0	0	0
2007	9	3	1	1008	1015	1329	1333	F9	568	N923FR	141	138	123	-4	-7	SAN	DEN	853	7	11	0		0	0	0	0	0	0
2007	9	18	2	1502	1510	1806	1825	F9	261	N932FR	124	135	111	-19	-8	S	DEN	846	7	6	0		0	0	0	0	0	0
2007	9	2	7	912	915	1009	1027	FL	775	N284AT	237	252	218	-18	-3	ATL	LAS	1747	9	10	0		0	0	0	0	0	0
2007	9	7	5	1742	1751	2029	2038	FL	38	N261AT	107	107	80	-9	-9	MDW	ATL	590	13	14	0		0	0	0	0	0	0
2007	9	13	4	1207	1211	1521	1432	FL	1695	N971AT	194	141	118	49	-4	EWR	ATL	745	61	15	0		0	0	0	49	0	0
2007	9	19	3	1226	1230	1356	1406	FL	574	N289AT	150	156	132	-10	-4	ATL	MSP	906	5	13	0		0	0	0	0	0	0
2007	9	24	1	1025	1030	1223	1241	FL	995	N987AT	118	131	106	-18	-5	PIT	MCO	834	4	8	0		0	0	0	0	0	0
2007	9	30	7	1308	1250	1559	1547	FL	411	N997AT	111	117	91	12	18	MCI	ATL	692	7	13	0		0	0	0	0	0	0
2007	9	27	4	1855	1900	1927	1937	HA	375	N485HA	32	37	18	-10	-5	HNL	LIH	102	5	9	0		0	0	0	0	0	0
2007	9	3	1	1920	1925	2037	2035	MQ	3150	N800AE	77	70	58	2	-5	S	SJC	342	3	16	0		0	0	0	0	0	0
2007	9	27	4	1603	1540	1659	1629	MQ	3321	N286AE	56	49	26	30	23	DFW	TYR	103	3	27	0		0	23	0	7	0	0
2007	9	28	5	1156	1150	1304	1300	MQ	3477	N922AE	68	70	50	4	6	DFW	AMA	313	5	13	0		0	0	0	0	0	0
2007	9	17	1	940	945	1105	1105	MQ	3633	N613AE	85	80	61	0	-5	DFW	JAN	408	3	21	0		0	0	0	0	0	0
2007	9	18	2	1017	1020	1120	1130	MQ	3792	N902BC	63	70	47	-10	-3	X	DFW	281	9	7	0		0	0	0	0	0	0
2007	9	29	6	1616	1620	1702	1710	MQ	3965	N928AE	46	50	26	-8	-4	ORD	MLI	139	5	15	0		0	0	0	0	0	0
2007	9	27	4	708	710	744	755	MQ	4122	N650AE	96	105	80	-11	-2	BUF	ORD	473	7	9	0		0	0	0	0	0	0
2007	9	10	1	1346	1335	1423	1430	MQ	4268	N696AE	37	55	24	-7	11	PIA	ORD	130	6	7	0		0	0	0	0	0	0
2007	9	24	1	556	600	722	730	MQ	4413	N698CB	146	150	113	-8	-4	HPN	ORD	738	13	20	0		0	0	0	0	0	0
2007	9	5	3	557	600	714	710	MQ	4602	N704PG	77	70	46	4	-3	BOS	JFK	187	8	23	0		0	0	0	0	0	0
2007	9	23	7	1209	1220	1419	1430	MQ	4835	N730KW	130	130	113	-11	-11	SDF	LGA	658	4	13	0		0	0	0	0	0	0
2007	9	11	2	916	920	1138	1142	NW	202	N781NC	82	82	53	-4	-4	MEM	ATL	332	8	21	0		0	0	0	0	0	0
2007	9	23	7	1937	1926	2222	2210	NW	360	N584NW	105	104	70	12	11	MSP	IND	503	8	27	0		0	0	0	0	0	0
2007	9	6	4	1157	1200	1313	1303	NW	557	N341NW	136	123	103	10	-3	MSP	DEN	680	11	22	0		0	0	0	0	0	0
2007	9	25	2	1904	1906	2013	2012	NW	755	N334NW	129	126	104	1	-2	DTW	MSP	528	7	18	0		0	0	0	0	0	0
2007	9	20	4	1334	1325	1626	1623	NW	994	N342NB	172	178	146	3	9	MIA	DTW	1145	9	17	0		0	0	0	0	0	0
2007	9	21	5	857	901	933	914	NW	1237	N775NC	96	73	44	19	-4	DTW	ORD	235	7	45	0		0	0	0	19	0	0
2007	9	5	3	606	615	723	731	NW	1513	N8944E	77	76	53	-8	-9	BTR	MEM	319	6	18	0		0	0	0	0	0	0
2007	9	20	4	1849	1855	1952	1953	NW	1721	N354NW	63	58	26	-1	-6	GRR	DTW	120	11	26	0		0	0	0	0	0	0
2007	9	14	5	1007	1000	1248	1238	9E	2955	80369E	101	98	69	10	7	CID	DTW	431	22	10	0		0	0	0	0	0	0
2007	9	1	6	807	810	1101	1117	9E	3795	89409E	114	127	96	-16	-3	BHM	DTW	625	5	13	0		0	0	0	0	0	0
2007	9	5	3	1857	1855	2035	2019	9E	5650	89439E	98	84	72	16	2	BIS	MSP	386	15	11	0		0	0	0	16	0	0
2007	9	11	2	1423	1425	1557	1612	9E	5766	85879E	94	107	79	-15	-2	MEM	OMA	538	2	13	0		0	0	0	0	0	0
2007	9	1	6	1324	1326	1432	1440	9E	5893	89329E	68	74	48	-8	-2	DTW	LEX	296	5	15	0		0	0	0	0	0	0
2007	9	1	6	2045	2045	2326	2355	AA	185	N338AA	341	370	296	-29	0	JFK	LAX	2475	14	31	0		0	0	0	0	0	0
2007	9	18	2	839	840	1150	1145	AA	386	N599AA	131	125	100	5	-1	ORD	LGA	733	13	18	0		0	0	0	0	0	0
2007	9	15	6	1124	1110	1702	1705	AA	530	N568AA	218	235	199	-3	14	SEA	DFW	1660	7	12	0		0	0	0	0	0	0
2007	9	15	6	1755	1755	1936	1930	AA	690	N5DA	101	95	83	6	0	DFW	STL	551	4	14	0		0	0	0	0	0	0
2007	9	3	1	1810	1805	2114	2125	AA	874	N563AA	124	140	105	-11	5	ORD	BOS	867	8	11	0		0	0	0	0	0	0
2007	9	25	2	655	600	952	855	AA	1089	N625AA	177	175	156	57	55	LGA	MIA	1097	6	15	0		0	55	0	2	0	0
2007	9	28	5	610	610	814	805	AA	1241	N543AA	124	115	101	9	0	BHM	DFW	597	10	13	0		0	0	0	0	0	0
2007	9	18	2	1834	1840	2025	2100	AA	1395	N521AA	171	200	154	-35	-6	ORF	DFW	1213	7	10	0		0	0	0	0	0	0
2007	9	13	4	1547	1550	2133	2145	AA	1546	N488AA	226	235	206	-12	-3	LAX	ORD	1745	8	12	0		0	0	0	0	0	0
2007	9	4	2	843	845	1148	1205	AA	1718	N414AA	125	140	109	-17	-2	ORD	BOS	867	5	11	0		0	0	0	0	0	0
2007	9	28	5	1133	1130	1253	1255	AA	1885	N526AA	200	205	184	-2	3	DFW	FAT	1313	5	11	0		0	0	0	0	0	0
2007	9	24	1	1826	1820	2213	2150	AA	2094	N549AA	167	150	140	23	6	DFW	RSW	1017	6	21	0		0	6	0	17	0	0
2007	9	16	7	1331	1245	1523	1430	AA	2435	N4YJAA	232	225	195	53	46	ORD	PHX	1440	7	30	0		0	46	0	7	0	0
2007	9	7	5	705	710	751	753	AQ	268	N810AL	46	43	30	-2	-5	HNL	KOA	163	3	13	0		0	0	0	0	0	0
2007	9	7	5	1129	1135	1353	1404	AS	404	N969AS	144	149	122	-11	-6	SEA	BUR	937	2	20	0		0	0	0	0	0	0
2007	9	16	7	2156	2157	31	33	AS	225	N583AS	155	156	138	-2	-1	LAX	SEA	954	3	14	0		0	0	0	0	0	0
2007	9	25	2	227	125	633	535	AS	80	N795AS	186	190	159	58	62	ANC	SEA	1449	9	18	0		0	58	0	0	0	0
2007	9	4	2	1530	1535	1830	1855	B6	447	N236JB	180	200	157	-25	-5	BOS	TPA	1185	5	18	0		0	0	0	0	0	0
2007	9	11	2	815	800	1655	1635	B6	640	N625JB	520	515	483	20	15	SFO	JFK	2586	4	33	0		0	15	0	5	0	0
2007	9	19	3	1922	1910	2032	2025	B6	607	N184JB	70	75	52	7	12	PWM	JFK	274	7	11	0		0	0	0	0	0	0
2007	9	27	4	1437	1450	1741	1750	B6	577	N613JB	184	180	157	-9	-13	SWF	MCO	989	7	20	0		0	0	0	0	0	0
2007	9	22	6	1226	1230	1411	1408	CO	224	N19357	105	98	81	3	-4	CLE	EWR	404	6	18	0		0	0	0	0	0	0
